Report_time,GHID,Reportid,F00,F01,F02,F03,F04,F05,F06
2020090121,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090121,xshb,tsf,296.80,295.05,294.53,294.49,294.30,293.92,293.74
2020090121,xshb,vpd,0.59,0.39,0.23,0.29,0.32,0.24,0.24
2020090122,shgb,dsf,297.70,297.08,295.74,295.82,295.56,295.39,295.62
2020090122,shgb,lwo,0.00,281.72,280.41,276.60,282.34,283.41,283.39
2020090122,shgb,psf,1004.92,1005.39,1004.56,1005.17,1005.14,1004.85,1004.25
2020090122,shgb,rh,81.33,85.82,82.63,85.47,85.47,85.44,86.71
2020090122,shgb,slp,1005.21,1005.61,1004.76,1005.37,1005.27,1005.01,1004.48
2020090122,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090122,shgb,tsf,301.12,299.59,298.85,298.38,298.11,297.94,297.94
2020090122,shgb,vpd,0.71,0.49,0.58,0.47,0.46,0.46,0.42
2020090122,tarib,dsf,294.61,294.24,293.41,293.09,293.07,292.76,292.51
2020090122,tarib,lwo,0.00,279.62,280.25,268.77,272.73,281.84,283.25
2020090122,tarib,psf,993.71,994.42,993.66,994.24,994.15,993.93,993.42
2020090122,tarib,rh,76.94,82.60,79.71,78.80,77.84,77.43,75.45
2020090122,tarib,slp,1005.20,1005.89,1005.07,1005.63,1005.50,1005.30,1004.80
2020090122,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090122,tarib,tsf,298.87,297.33,297.06,296.92,297.09,296.87,297.03
2020090122,tarib,vpd,0.77,0.53,0.61,0.63,0.67,0.67,0.74
2020090122,xshb,dsf,292.50,291.92,292.35,292.07,292.28,292.20,291.06
2020090122,xshb,lwo,0.00,276.43,276.80,265.52,264.99,278.33,279.97
2020090122,xshb,psf,949.78,950.09,949.57,950.16,950.12,949.92,949.29
2020090122,xshb,rh,76.46,82.10,86.70,86.73,85.13,88.79,83.08
2020090122,xshb,slp,1005.70,1006.00,1005.36,1005.90,1005.89,1005.73,1004.99
2020090122,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090122,xshb,tsf,296.80,295.05,294.62,294.33,294.85,294.09,293.98
2020090122,xshb,vpd,0.70,0.48,0.34,0.34,0.39,0.28,0.42
2020090123,shgb,dsf,297.37,297.14,296.20,296.02,295.80,295.49,295.21
2020090123,shgb,lwo,0.00,280.84,274.08,273.54,281.94,282.67,283.50
2020090123,shgb,psf,1005.02,1005.04,1004.15,1004.89,1004.95,1004.76,1004.49
2020090123,shgb,rh,81.26,86.34,84.54,87.91,86.44,87.07,85.03
2020090123,shgb,slp,1005.30,1005.26,1004.34,1005.05,1005.12,1004.94,1004.67
2020090123,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090123,shgb,tsf,300.80,299.55,298.95,298.12,298.18,297.74,297.84
2020090123,shgb,vpd,0.70,0.48,0.52,0.39,0.44,0.40,0.47
2020090123,tarib,dsf,293.85,293.52,292.60,292.37,292.37,292.09,292.49
2020090123,tarib,lwo,0.00,278.83,279.83,271.08,280.44,281.28,283.39
2020090123,tarib,psf,993.91,994.34,993.44,993.91,994.08,993.84,993.55
2020090123,tarib,rh,74.63,78.89,76.39,76.74,77.73,76.66,76.89
2020090123,tarib,slp,1005.59,1005.84,1004.85,1005.26,1005.47,1005.25,1004.99
2020090123,tarib,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090123,tarib,tsf,298.59,297.35,296.92,296.61,296.40,296.34,296.70
2020090123,tarib,vpd,0.83,0.64,0.70,0.68,0.64,0.67,0.68
2020090123,xshb,dsf,291.77,290.95,291.75,291.21,291.72,291.36,290.31
2020090123,xshb,lwo,0.00,277.00,275.18,266.66,276.76,277.93,279.16
2020090123,xshb,psf,949.96,950.03,949.03,949.86,950.04,949.73,949.44
2020090123,xshb,rh,72.96,78.36,83.17,82.99,87.69,86.41,80.34
2020090123,xshb,slp,1005.91,1005.70,1004.75,1005.62,1005.88,1005.58,1005.19
2020090123,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,0.00
2020090123,xshb,tsf,296.81,294.81,294.67,294.16,293.80,293.67,293.76
2020090123,xshb,vpd,0.80,0.57,0.44,0.43,0.30,0.33,0.48
2020090200,shgb,dsf,297.14,296.20,296.02,295.80,295.49,295.21,294.95
2020090200,shgb,lwo,280.84,274.08,273.54,281.94,282.67,283.50,283.77
2020090200,shgb,psf,1005.04,1004.15,1004.89,1004.95,1004.76,1004.49,1004.75
2020090200,shgb,rh,86.34,84.54,87.91,86.44,87.07,85.03,83.88
2020090200,shgb,slp,1005.26,1004.34,1005.05,1005.12,1004.94,1004.67,1004.95
2020090200,shgb,swi,0.0,0.00,0.00,0.00,0.00,0.00,0.00
2020090200,shgb,tsf,299.55,298.95,298.12,298.18,297.74,297.84,297.80
2020090200,shgb,vpd,0.48,0.52,0.39,0.44,0.40,0.47,0.51
2020090200,tarib,dsf,293.52,292.60,292.37,292.37,292.09,292.49,291.82
2020090200,tarib,lwo,278.83,279.83,271.08,280.44,281.28,283.39,284.11
2020090200,tarib,psf,994.34,993.44,993.91,994.08,993.84,993.55,993.70
2020090200,tarib,rh,78.89,76.39,76.74,77.73,76.66,76.89,72.08
2020090200,tarib,slp,1005.84,1004.85,1005.26,1005.47,1005.25,1004.99,1005.09
2020090200,tarib,swi,0.0,0.00,0.00,0.00,0.00,0.00,-0.01
2020090200,tarib,tsf,297.35,296.92,296.61,296.40,296.34,296.70,297.06
2020090200,tarib,vpd,0.64,0.70,0.68,0.64,0.67,0.68,0.84
2020090200,xshb,dsf,290.95,291.75,291.21,291.72,291.36,290.31,289.76
2020090200,xshb,lwo,277.00,275.18,266.66,276.76,277.93,279.16,280.63
2020090200,xshb,psf,950.03,949.03,949.86,950.04,949.73,949.44,949.74
2020090200,xshb,rh,78.36,83.17,82.99,87.69,86.41,80.34,77.12
2020090200,xshb,slp,1005.70,1004.75,1005.62,1005.88,1005.58,1005.19,1005.39
2020090200,xshb,swi,0.0,0.00,0.00,0.00,0.00,0.00,0.65
2020090200,xshb,tsf,294.81,294.67,294.16,293.80,293.67,293.76,293.85
2020090200,xshb,vpd,0.57,0.44,0.43,0.30,0.33,0.48,0.56
2020090201,shgb,dsf,297.14,296.76,294.98,294.58,294.68,294.31,294.33
2020090201,shgb,lwo,0.00,268.65,274.13,282.63,283.13,275.44,277.69
2020090201,shgb,psf,1004.37,1005.05,1004.69,1005.09,1004.91,1005.45,1005.31
2020090201,shgb,rh,81.81,83.35,79.74,81.00,81.24,79.20,69.70
2020090201,shgb,slp,1004.64,1005.23,1004.86,1005.33,1005.08,1005.62,1005.54
2020090201,shgb,swi,9999.9,0.00,0.00,0.00,0.00,0.00,171.31
2020090201,shgb,tsf,300.45,299.75,298.66,298.00,298.05,298.09,300.22
2020090201,shgb,vpd,0.67,0.59,0.67,0.60,0.60,0.66,1.10
2020090201,tarib,dsf,292.96,292.67,292.09,291.84,291.47,291.67,292.36
2020090201,tarib,lwo,0.00,276.84,280.86,281.23,282.45,282.91,281.05
2020090201,tarib,psf,993.09,994.16,993.65,994.06,993.89,994.52,994.61
2020090201,tarib,rh,71.54,73.80,73.92,72.68,72.66,74.38,64.41
2020090201,tarib,slp,1004.65,1005.55,1005.08,1005.48,1005.24,1005.88,1006.02
2020090201,tarib,swi,9999.9,0.00,0.00,0.00,0.00,-0.01,176.67
2020090201,tarib,tsf,298.36,297.55,296.93,296.94,296.57,296.39,299.47
2020090201,tarib,vpd,0.92,0.81,0.78,0.81,0.80,0.74,1.23
2020090201,xshb,dsf,291.48,290.70,291.25,290.87,290.54,290.32,290.91
2020090201,xshb,lwo,0.00,267.45,276.76,277.82,279.41,278.85,274.27
2020090201,xshb,psf,949.12,950.06,949.39,949.99,949.82,950.56,950.56
2020090201,xshb,rh,74.35,76.43,81.04,81.00,80.38,80.02,68.41
2020090201,xshb,slp,1005.08,1005.89,1005.18,1005.75,1005.50,1006.27,1006.28
2020090201,xshb,swi,9999.9,0.00,0.00,0.00,0.00,0.61,181.30
2020090201,xshb,tsf,296.20,294.95,294.58,294.20,293.98,293.83,296.97
2020090201,xshb,vpd,0.73,0.62,0.49,0.48,0.49,0.49,0.94
2020090202,shgb,dsf,296.05,295.75,293.78,294.20,293.92,294.06,295.33
2020090202,shgb,lwo,0.00,273.44,274.28,275.58,277.03,275.73,279.27
2020090202,shgb,psf,1004.73,1004.71,1004.82,1005.52,1005.64,1006.09,1006.03
2020090202,shgb,rh,77.72,81.45,76.50,79.62,78.77,69.26,61.93
2020090202,shgb,slp,1005.01,1004.88,1004.95,1005.67,1005.80,1006.25,1006.25
2020090202,shgb,swi,9999.9,0.00,0.00,0.00,0.00,170.75,387.29
2020090202,shgb,tsf,300.19,299.10,298.11,297.88,297.78,300.04,303.25
2020090202,shgb,vpd,0.81,0.63,0.75,0.64,0.67,1.10,1.64
2020090202,tarib,dsf,291.96,291.92,291.32,291.57,291.92,292.49,293.02
2020090202,tarib,lwo,0.00,279.44,278.68,271.93,275.68,278.22,280.15
2020090202,tarib,psf,993.42,993.79,993.85,994.71,994.63,995.26,995.22
2020090202,tarib,rh,67.19,71.51,71.13,71.71,75.08,64.76,57.05
2020090202,tarib,slp,1004.95,1005.24,1005.21,1006.06,1006.03,1006.63,1006.57
2020090202,tarib,swi,9999.9,0.00,0.00,0.00,-0.01,178.73,393.69
2020090202,tarib,tsf,298.35,297.29,296.76,296.88,296.50,299.51,302.20
2020090202,tarib,vpd,1.06,0.87,0.85,0.84,0.72,1.22,1.75
2020090202,xshb,dsf,290.52,290.36,290.53,290.69,291.76,290.83,291.84
2020090202,xshb,lwo,0.00,274.80,274.72,268.90,266.27,273.03,277.06
2020090202,xshb,psf,949.44,949.57,949.70,950.77,950.52,951.15,951.23
2020090202,xshb,rh,68.67,75.60,78.41,78.40,84.46,69.05,61.75
2020090202,xshb,slp,1005.37,1005.41,1005.33,1006.52,1006.37,1006.91,1006.73
2020090202,xshb,swi,9999.9,0.00,0.00,0.00,0.37,155.64,400.46
2020090202,xshb,tsf,296.49,294.78,294.37,294.54,294.44,296.73,299.62
2020090202,xshb,vpd,0.91,0.64,0.55,0.56,0.40,0.91,1.34
2020090203,shgb,dsf,295.85,295.50,293.43,294.01,294.11,295.30,294.97
2020090203,shgb,lwo,0.00,279.00,278.35,275.90,279.53,281.53,284.23
2020090203,shgb,psf,1005.11,1005.17,1005.74,1006.07,1006.06,1006.14,1005.82
2020090203,shgb,rh,77.26,80.74,75.65,78.56,70.10,62.41,52.17
2020090203,shgb,slp,1005.42,1005.35,1005.90,1006.23,1006.24,1006.29,1006.02
2020090203,shgb,swi,9999.9,0.00,0.00,0.00,172.56,388.85,587.18
2020090203,shgb,tsf,300.07,298.99,297.93,297.91,299.90,303.09,305.81
2020090203,shgb,vpd,0.82,0.65,0.77,0.68,1.06,1.61,2.39
2020090203,tarib,dsf,291.83,292.01,291.32,291.49,292.35,292.94,293.09
2020090203,tarib,lwo,0.00,266.16,278.15,276.86,276.65,282.26,285.53
2020090203,tarib,psf,993.86,994.46,994.61,995.13,995.27,995.34,995.07
2020090203,tarib,rh,66.87,71.00,71.21,72.30,64.08,56.94,50.32
2020090203,tarib,slp,1005.37,1005.86,1006.02,1006.53,1006.68,1006.65,1006.33
2020090203,tarib,swi,9999.9,0.00,0.00,-0.01,176.29,394.21,595.12
2020090203,tarib,tsf,298.29,297.50,296.74,296.67,299.54,302.14,304.40
2020090203,tarib,vpd,1.07,0.89,0.85,0.81,1.25,1.74,2.29
2020090203,xshb,dsf,290.61,290.52,290.56,290.60,291.25,291.65,291.84
2020090203,xshb,lwo,0.00,271.26,275.38,266.56,267.95,270.75,279.96
2020090203,xshb,psf,949.91,950.07,950.41,951.01,951.18,951.36,951.20
2020090203,xshb,rh,68.41,74.17,76.75,74.14,71.85,63.15,56.44
2020090203,xshb,slp,1005.83,1005.96,1006.12,1006.76,1006.96,1006.91,1006.50
2020090203,xshb,swi,9999.9,0.00,0.00,0.40,116.40,304.07,601.82
2020090203,xshb,tsf,296.65,295.26,294.74,295.34,296.52,299.05,301.12
2020090203,xshb,vpd,0.93,0.70,0.61,0.70,0.82,1.25,1.66
2020090204,shgb,dsf,295.45,295.50,293.35,293.96,295.48,295.28,294.88
2020090204,shgb,lwo,0.00,277.87,277.17,277.00,281.31,284.58,288.57
2020090204,shgb,psf,1005.44,1005.85,1006.05,1006.68,1006.34,1006.11,1005.62
2020090204,shgb,rh,76.01,80.74,75.19,69.31,63.37,53.52,47.27
2020090204,shgb,slp,1005.83,1006.06,1006.24,1006.87,1006.53,1006.26,1005.80
2020090204,shgb,swi,9999.9,0.00,0.00,159.16,388.38,587.73,749.64
2020090204,shgb,tsf,299.94,298.99,297.95,299.93,303.02,305.70,307.43
2020090204,shgb,vpd,0.85,0.65,0.79,1.09,1.56,2.31,2.88
2020090204,tarib,dsf,291.74,291.93,291.45,291.87,293.08,293.34,293.52
2020090204,tarib,lwo,0.00,274.80,278.32,278.22,281.42,284.98,288.52
2020090204,tarib,psf,994.31,995.00,995.01,995.86,995.56,995.38,994.87
2020090204,tarib,rh,66.45,71.71,71.08,61.53,57.60,51.34,47.05
2020090204,tarib,slp,1005.84,1006.49,1006.42,1007.27,1006.91,1006.62,1006.08
2020090204,tarib,swi,9999.9,0.00,-0.01,176.15,393.66,594.97,757.55
2020090204,tarib,tsf,298.31,297.25,296.90,299.71,302.10,304.32,306.02
2020090204,tarib,vpd,1.09,0.86,0.86,1.35,1.71,2.23,2.68
2020090204,xshb,dsf,290.70,290.62,290.55,291.14,292.34,292.27,291.89
2020090204,xshb,lwo,0.00,262.13,275.25,275.75,272.80,283.10,286.65
2020090204,xshb,psf,950.37,950.80,950.74,951.65,951.55,951.45,951.13
2020090204,xshb,rh,68.56,72.49,76.32,68.21,66.90,58.29,52.93
2020090204,xshb,slp,1006.32,1006.70,1006.57,1007.50,1007.19,1006.76,1006.28
2020090204,xshb,swi,9999.9,0.00,0.60,274.91,292.13,603.50,767.77
2020090204,xshb,tsf,296.71,295.72,294.82,297.25,298.82,301.04,302.25
2020090204,xshb,vpd,0.92,0.76,0.62,0.97,1.10,1.59,1.92
2020090205,shgb,dsf,294.98,295.01,293.45,295.13,295.51,294.93,295.09
2020090205,shgb,lwo,0.00,279.65,277.55,280.48,283.09,284.91,287.66
2020090205,shgb,psf,1005.77,1006.30,1006.40,1007.01,1006.46,1006.03,1005.62
2020090205,shgb,rh,74.29,79.14,66.50,62.08,54.68,47.75,45.40
2020090205,shgb,slp,1006.08,1006.47,1006.61,1007.22,1006.62,1006.21,1005.80
2020090205,shgb,swi,9999.9,0.00,166.82,388.61,587.38,747.87,857.17
2020090205,shgb,tsf,299.83,298.81,300.09,303.00,305.58,307.31,308.39
2020090205,shgb,vpd,0.91,0.70,1.20,1.61,2.23,2.84,3.15
2020090205,tarib,dsf,291.61,291.93,292.00,293.27,293.69,293.71,293.46
2020090205,tarib,lwo,0.00,263.47,278.41,280.15,282.04,285.65,287.11
2020090205,tarib,psf,994.75,995.30,995.41,996.26,995.71,995.31,994.73
2020090205,tarib,rh,66.46,70.63,63.62,58.71,53.49,48.26,43.42
2020090205,tarib,slp,1006.30,1006.85,1006.85,1007.65,1007.02,1006.52,1005.90
2020090205,tarib,swi,9999.9,-0.00,176.33,525.83,600.55,756.88,863.98
2020090205,tarib,tsf,298.17,297.51,299.29,301.97,304.01,305.79,307.35
2020090205,tarib,vpd,1.08,0.91,1.25,1.66,2.10,2.58,3.08
2020090205,xshb,dsf,290.80,290.84,291.10,292.12,292.81,291.86,291.94
2020090205,xshb,lwo,0.00,261.05,275.79,275.18,275.90,282.76,285.31
2020090205,xshb,psf,950.84,951.10,951.28,952.06,951.79,951.55,951.22
2020090205,xshb,rh,68.43,72.44,67.27,63.74,62.49,53.13,50.31
2020090205,xshb,slp,1006.80,1007.00,1007.07,1007.70,1007.24,1006.74,1006.23
2020090205,xshb,swi,9999.9,0.07,211.28,510.78,505.09,765.83,876.20
2020090205,xshb,tsf,296.84,295.96,297.44,299.39,300.44,302.15,303.17
2020090205,xshb,vpd,0.94,0.77,1.01,1.25,1.38,1.90,2.14
2020090206,shgb,dsf,295.43,295.64,296.19,296.01,295.29,295.39,296.33
2020090206,shgb,lwo,0.00,280.05,279.84,283.59,285.95,286.41,288.89
2020090206,shgb,psf,1006.19,1006.40,1006.45,1006.72,1006.04,1005.38,1004.93
2020090206,shgb,rh,74.13,70.74,64.68,56.50,49.08,46.60,48.82
2020090206,shgb,slp,1006.50,1006.62,1006.63,1006.92,1006.21,1005.54,1005.11
2020090206,shgb,swi,9999.9,172.62,357.85,586.62,749.26,856.58,902.32
2020090206,shgb,tsf,300.34,301.33,303.42,305.54,307.22,308.26,308.46
2020090206,shgb,vpd,0.94,1.13,1.54,2.14,2.75,3.06,2.96
2020090206,tarib,dsf,292.72,293.42,293.63,294.66,293.99,293.22,293.81
2020090206,tarib,lwo,0.00,273.83,281.39,282.98,284.57,287.65,290.05
2020090206,tarib,psf,995.20,995.56,995.63,996.07,995.14,994.47,993.89
2020090206,tarib,rh,69.85,69.14,59.55,56.04,48.34,42.60,42.04
2020090206,tarib,slp,1006.75,1007.02,1006.94,1007.40,1006.38,1005.62,1005.03
2020090206,tarib,swi,9999.9,136.65,393.44,592.92,754.81,864.28,910.05
2020090206,tarib,tsf,298.51,299.41,302.12,304.25,306.06,307.42,308.30
2020090206,tarib,vpd,0.99,1.07,1.64,2.01,2.62,3.14,3.32
2020090206,xshb,dsf,291.64,291.88,291.94,292.70,292.36,292.33,292.91
2020090206,xshb,lwo,0.00,265.59,279.77,277.04,283.83,285.56,287.78
2020090206,xshb,psf,951.24,951.30,951.42,952.11,951.52,950.97,950.55
2020090206,xshb,rh,70.27,71.35,60.65,61.57,55.19,51.17,50.32
2020090206,xshb,slp,1007.13,1007.11,1006.87,1007.63,1006.73,1005.92,1005.35
2020090206,xshb,swi,9999.9,74.63,426.41,545.29,765.86,876.10,919.93
2020090206,xshb,tsf,297.28,297.29,300.02,300.58,302.05,303.30,304.20
2020090206,xshb,vpd,0.90,0.87,1.41,1.42,1.81,2.11,2.26
2020090207,shgb,dsf,295.94,295.79,295.76,295.27,295.99,296.68,296.74
2020090207,shgb,lwo,0.00,281.86,283.78,286.20,287.89,287.70,288.91
2020090207,shgb,psf,1006.66,1006.49,1006.29,1006.20,1005.55,1004.79,1004.36
2020090207,shgb,rh,73.02,61.47,54.30,48.61,48.33,50.38,51.80
2020090207,shgb,slp,1006.90,1006.68,1006.47,1006.38,1005.73,1004.97,1004.53
2020090207,shgb,swi,9999.9,388.22,587.02,748.32,857.27,901.98,883.07
2020090207,shgb,tsf,301.11,303.86,305.96,307.37,308.28,308.29,307.87
2020090207,shgb,vpd,1.03,1.72,2.30,2.80,2.96,2.85,2.70
2020090207,tarib,dsf,293.84,294.49,294.15,293.99,293.72,293.83,294.78
2020090207,tarib,lwo,0.00,281.31,284.43,285.87,286.97,288.11,284.80
2020090207,tarib,psf,995.65,995.63,995.52,995.35,994.59,993.66,993.12
2020090207,tarib,rh,71.14,60.64,52.71,47.78,43.56,41.68,44.58
2020090207,tarib,slp,1007.12,1006.99,1006.76,1006.57,1005.76,1004.80,1004.23
2020090207,tarib,swi,9999.9,393.29,593.30,753.90,863.81,927.55,797.94
2020090207,tarib,tsf,299.37,302.72,304.74,306.26,307.58,308.48,308.33
2020090207,tarib,vpd,0.99,1.65,2.22,2.67,3.11,3.38,3.18
2020090207,xshb,dsf,292.48,292.64,293.02,292.33,292.96,293.44,293.60
2020090207,xshb,lwo,0.00,279.99,282.29,284.13,284.59,285.55,284.01
2020090207,xshb,psf,951.63,951.58,951.59,951.67,951.17,950.42,949.86
2020090207,xshb,rh,71.23,62.49,60.39,54.18,53.03,51.79,51.60
2020090207,xshb,slp,1007.40,1007.03,1006.94,1006.88,1006.16,1005.19,1004.53
2020090207,xshb,swi,9999.9,400.83,601.99,764.70,874.35,920.19,1146.50
2020090207,xshb,tsf,297.94,300.27,301.24,302.33,303.37,304.28,304.52
2020090207,xshb,vpd,0.91,1.36,1.52,1.88,2.04,2.21,2.25
2020090208,shgb,dsf,294.38,294.10,293.95,294.71,295.75,295.81,296.57
2020090208,shgb,lwo,0.00,281.07,282.70,280.08,277.25,283.20,285.26
2020090208,shgb,psf,1006.68,1006.58,1006.18,1006.46,1005.48,1004.52,1003.81
2020090208,shgb,rh,64.09,49.60,43.77,44.35,48.32,48.98,52.71
2020090208,shgb,slp,1006.92,1006.76,1006.37,1006.66,1005.64,1004.71,1003.96
2020090208,shgb,swi,9999.9,587.42,747.98,859.96,898.98,883.39,798.73
2020090208,shgb,tsf,301.67,305.74,307.76,308.37,308.01,307.86,307.39
2020090208,shgb,vpd,1.42,2.51,3.13,3.20,2.92,2.86,2.58
2020090208,tarib,dsf,292.98,293.08,293.21,293.42,294.49,294.68,295.33
2020090208,tarib,lwo,0.00,281.50,283.87,280.48,264.63,270.76,268.72
2020090208,tarib,psf,995.97,995.83,995.36,995.46,994.39,993.24,992.50
2020090208,tarib,rh,62.87,50.40,45.70,42.62,46.78,48.30,52.64
2020090208,tarib,slp,1007.40,1007.13,1006.60,1006.65,1005.55,1004.44,1003.68
2020090208,tarib,swi,9999.9,593.28,754.75,866.42,890.19,708.16,330.37
2020090208,tarib,tsf,300.53,304.36,306.18,307.63,307.18,306.83,306.04
2020090208,tarib,vpd,1.37,2.28,2.77,3.17,2.87,2.73,2.39
2020090208,xshb,dsf,292.07,292.06,292.10,292.39,293.15,294.28,294.60
2020090208,xshb,lwo,0.00,279.87,281.34,273.47,269.26,269.54,280.69
2020090208,xshb,psf,951.81,951.86,951.65,952.00,950.92,950.27,949.22
2020090208,xshb,rh,67.12,57.11,53.57,51.28,51.20,61.46,57.67
2020090208,xshb,slp,1007.49,1007.21,1006.85,1007.04,1005.74,1005.28,1004.05
2020090208,xshb,swi,9999.9,601.42,763.44,930.42,903.22,780.05,1235.37
2020090208,xshb,tsf,298.48,301.16,302.27,303.33,304.17,302.28,303.69
2020090208,xshb,vpd,1.07,1.64,1.89,2.11,2.22,1.57,1.87
2020090209,shgb,dsf,295.24,294.38,294.54,296.03,295.74,296.36,296.90
2020090209,shgb,lwo,0.00,282.17,283.64,283.81,279.98,284.11,286.04
2020090209,shgb,psf,1006.70,1006.13,1005.57,1005.63,1005.04,1004.27,1003.79
2020090209,shgb,rh,63.61,47.14,44.21,49.00,48.80,51.97,55.53
2020090209,shgb,slp,1006.93,1006.31,1005.76,1005.82,1005.22,1004.43,1003.98
2020090209,shgb,swi,9999.9,748.01,855.70,901.50,880.57,799.69,660.02
2020090209,shgb,tsf,302.70,306.93,308.25,308.07,307.83,307.42,306.83
2020090209,shgb,vpd,1.52,2.81,3.19,2.89,2.86,2.62,2.35
2020090209,tarib,dsf,293.61,293.44,293.66,294.03,294.89,295.45,295.12
2020090209,tarib,lwo,0.00,282.99,285.26,284.27,277.69,272.33,276.19
2020090209,tarib,psf,995.65,995.26,994.59,994.43,993.92,993.21,992.50
2020090209,tarib,rh,61.89,46.95,43.93,42.52,47.16,51.86,48.35
2020090209,tarib,slp,1007.04,1006.50,1005.78,1005.58,1005.08,1004.33,1003.67
2020090209,tarib,swi,9999.9,754.05,861.67,1363.08,1256.31,620.83,487.98
2020090209,tarib,tsf,301.45,305.97,307.37,308.34,307.48,306.43,307.28
2020090209,tarib,vpd,1.48,2.67,3.06,3.31,2.90,2.49,2.80
2020090209,xshb,dsf,292.67,292.63,292.37,293.20,294.05,294.30,295.70
2020090209,xshb,lwo,0.00,281.16,282.86,283.80,278.19,279.97,230.89
2020090209,xshb,psf,951.83,951.51,951.13,951.13,950.51,949.82,949.76
2020090209,xshb,rh,66.42,55.81,51.52,51.21,54.08,55.17,74.68
2020090209,xshb,slp,1007.37,1006.73,1006.17,1005.97,1005.33,1004.56,1004.92
2020090209,xshb,swi,9999.9,762.73,871.49,934.10,967.06,813.87,186.23
2020090209,xshb,tsf,299.28,302.15,303.22,304.22,304.21,304.13,300.48
2020090209,xshb,vpd,1.15,1.79,2.09,2.23,2.09,2.04,0.93
2020090210,shgb,dsf,296.09,294.50,295.39,296.32,296.02,296.52,297.26
2020090210,shgb,lwo,0.00,282.30,284.31,283.90,283.19,284.41,284.99
2020090210,shgb,psf,1006.77,1005.74,1005.00,1004.95,1004.57,1004.24,1003.96
2020090210,shgb,rh,64.67,45.17,46.43,50.68,50.68,54.29,59.95
2020090210,shgb,slp,1007.03,1005.91,1005.17,1005.14,1004.74,1004.41,1004.14
2020090210,shgb,swi,9999.9,856.44,901.44,880.90,798.03,659.77,475.73
2020090210,shgb,tsf,303.32,307.82,308.33,307.80,307.48,306.82,305.88
2020090210,shgb,vpd,1.53,3.06,3.08,2.75,2.70,2.42,2.01
2020090210,tarib,dsf,294.27,293.86,294.23,294.35,295.13,295.39,295.31
2020090210,tarib,lwo,0.00,282.03,285.66,277.66,279.27,281.34,272.46
2020090210,tarib,psf,995.60,994.85,993.92,993.62,993.45,992.95,992.58
2020090210,tarib,rh,62.31,46.05,43.90,44.06,49.03,48.24,51.40
2020090210,tarib,slp,1006.99,1006.04,1005.07,1004.77,1004.66,1004.04,1003.73
2020090210,tarib,swi,9999.9,862.14,1373.13,839.20,1007.80,856.82,312.04
2020090210,tarib,tsf,302.03,306.76,308.00,308.08,307.05,307.62,306.42
2020090210,tarib,vpd,1.52,2.84,3.17,3.17,2.73,2.86,2.51
2020090210,xshb,dsf,293.26,293.07,292.65,294.05,293.81,295.02,295.18
2020090210,xshb,lwo,0.00,280.42,284.26,285.40,257.18,283.88,276.47
2020090210,xshb,psf,951.85,951.26,950.70,950.39,950.03,950.02,949.48
2020090210,xshb,rh,66.24,55.71,51.16,53.55,59.98,61.31,63.73
2020090210,xshb,slp,1007.29,1006.40,1005.61,1005.18,1004.92,1004.95,1004.28
2020090210,xshb,swi,9999.9,870.83,917.87,1295.94,134.48,1051.95,417.63
2020090210,xshb,tsf,299.95,302.65,303.64,304.37,302.18,303.09,302.61
2020090210,xshb,vpd,1.20,1.85,2.16,2.14,1.63,1.66,1.51
2020090211,shgb,dsf,296.92,295.12,296.23,296.66,296.63,296.68,297.21
2020090211,shgb,lwo,0.00,281.80,284.03,284.11,282.51,283.95,283.58
2020090211,shgb,psf,1006.73,1005.53,1004.43,1004.27,1004.36,1004.28,1004.25
2020090211,shgb,rh,64.65,47.00,50.04,53.25,55.04,57.75,63.58
2020090211,shgb,slp,1006.99,1005.69,1004.58,1004.44,1004.53,1004.41,1004.38
2020090211,shgb,swi,9999.9,901.92,881.03,801.43,658.13,474.95,263.74
2020090211,shgb,tsf,304.19,307.81,307.92,307.29,306.69,305.90,304.80
2020090211,shgb,vpd,1.61,2.96,2.81,2.54,2.36,2.12,1.72
2020090211,tarib,dsf,294.93,294.23,295.86,294.46,295.16,295.53,296.12
2020090211,tarib,lwo,0.00,283.48,271.69,278.51,273.40,283.42,280.75
2020090211,tarib,psf,995.55,994.42,993.81,992.93,993.02,993.01,993.06
2020090211,tarib,rh,62.65,45.41,60.14,44.45,50.65,50.41,56.03
2020090211,tarib,slp,1006.90,1005.60,1005.07,1004.05,1004.12,1004.16,1004.23
2020090211,tarib,swi,9999.9,916.93,552.68,721.67,417.14,670.54,355.80
2020090211,tarib,tsf,302.64,307.40,304.31,308.04,306.52,307.01,305.81
2020090211,tarib,vpd,1.56,2.98,1.83,3.14,2.56,2.65,2.20
2020090211,xshb,dsf,293.79,293.27,293.30,294.41,294.24,294.61,295.08
2020090211,xshb,lwo,0.00,282.12,284.29,280.05,282.27,263.41,281.12
